id,perc_of_compensation_paid,age_in_days,age_id,age_group,income,count_3-6_months_late,count_6-12_months_late,count_more_than_12_months_late,cause
24751,0.029,28477.0,4,Пожилой,117720.0,0,0,0,сотрясение во время отдыха
19545,0.394,21544.0,4,Пожилой,210120.0,0,0,0,взломали квартиру
38187,0.004,8768.0,2,Молодой,90150.0,1,0,0,врезались в автомобиль
38983,1.0,25929.0,4,Пожилой,315090.0,0,0,0,несчастный случай на отдыхе
100340,0.0,16437.0,3,Зрелый,300110.0,0,0,0,затопило дом
71337,0.331,23370.0,4,Пожилой,302630.0,0,0,0,несчастный случай в отпуске
73505,0.78,13878.0,3,Зрелый,270110.0,0,0,0,сгорела квартира
240,0.065,18258.0,3,Зрелый,325090.0,0,0,0,сгорела квартира
83153,1.0,23004.0,4,Пожилой,159340.0,1,0,0,дтп
371,0.077,16430.0,3,Зрелый,195000.0,0,0,0,замкнуло электричество дома
50283,0.0,17894.0,3,Зрелый,149410.0,1,0,0,сгорела квартира
31513,1.0,16804.0,3,Зрелый,118460.0,0,0,0,повреждение автомобиля
24174,0.928,17892.0,3,Зрелый,108060.0,0,0,0,замкнуло электричество дома
46907,0.7090000000000001,10964.0,2,Молодой,120110.0,0,0,0,повреждение автомобиля
94141,1.0,24460.0,4,Пожилой,138020.0,0,0,0,повреждение авто
5483,0.113,16439.0,3,Зрелый,650080.0,0,0,0,сгорел дом
91282,0.294,16804.0,3,Зрелый,270070.0,0,0,0,повреждение авто
41378,0.994,15704.0,3,Зрелый,251770.0,0,0,0,кража авто
7904,0.0,18260.0,3,Зрелый,150050.0,0,0,0,затопило дом
41632,0.0,18986.0,3,Зрелый,105140.0,0,0,0,хищение автомобиля (каско)
84817,0.767,17164.0,3,Зрелый,368160.0,0,0,0,сломала ногу в отпуске
54335,1.0,21179.0,4,Пожилой,112650.0,0,0,0,хищение автомобиля (каско)
52362,0.026,17535.0,3,Зрелый,165150.0,0,0,0,кража в квартире
21141,0.26,9863.0,2,Молодой,300410.0,0,0,0,повреждение авто
8040,0.421,29936.0,4,Пожилой,93120.0,0,0,0,хищение автомобиля (каско)
13042,0.014,16438.0,3,Зрелый,195550.0,0,0,0,хищение автомобиля (каско)
40276,1.0,21909.0,4,Пожилой,75150.0,0,0,0,потоп в квартире
1203,0.394,16798.0,3,Зрелый,195050.0,0,0,0,врезались в автомобиль
54902,0.348,17892.0,3,Зрелый,131620.0,0,0,0,кража авто
42127,0.703,11322.0,2,Молодой,201060.0,0,0,0,взломали квартиру
61200,0.484,19725.0,3,Зрелый,212630.0,0,0,0,дтп
29807,1.0,21181.0,4,Пожилой,201130.0,0,0,0,сгорел дом
32558,0.135,20810.0,4,Пожилой,123070.0,1,0,0,кража автомобиля
25499,1.0,27750.0,4,Пожилой,300080.0,0,0,0,кража автомобиля
71523,0.0,18620.0,3,Зрелый,183570.0,0,0,0,кража автомобиля
38791,0.036000000000000004,27025.0,4,Пожилой,204080.0,0,0,0,затопило дом
12101,1.0,11690.0,2,Молодой,975030.0,0,0,0,украли багаж в отпуске
4730,0.068,20081.0,4,Пожилой,437580.0,0,0,0,сломала ногу в отпуске
17126,0.004,25563.0,4,Пожилой,507040.0,1,0,0,кража автомобиля
85187,0.723,19717.0,3,Зрелый,101080.0,3,0,0,украли багаж в отпуске
16129,0.127,14613.0,3,Зрелый,975100.0,0,0,0,несчастный случай на отдыхе
51250,0.421,15342.0,3,Зрелый,48060.0,0,0,0,поломка авто
112931,1.0,22642.0,4,Пожилой,212640.0,0,0,0,замкнуло электричество дома
17857,1.0,24462.0,4,Пожилой,151480.0,0,0,0,сгорела квартира
31762,0.006999999999999999,17167.0,3,Зрелый,177030.0,0,0,0,кража в квартире
87034,0.6970000000000001,18985.0,3,Зрелый,420000.0,4,0,1,потоп в квартире
59018,0.009000000000000001,18265.0,3,Зрелый,51130.0,0,0,0,несчастный случай на отдыхе
81008,0.001,25564.0,4,Пожилой,57310.0,0,0,0,повреждение автомобиля
91203,0.198,21184.0,4,Пожилой,144150.0,0,0,0,дтп
111875,0.274,20448.0,4,Пожилой,173800.0,0,0,0,замкнуло электричество дома
70722,0.831,16430.0,3,Зрелый,124250.0,0,0,0,хищение автомобиля (каско)
55926,0.025,19721.0,3,Зрелый,103870.0,0,0,0,взломали квартиру
67538,0.7659999999999999,16438.0,3,Зрелый,163300.0,0,0,0,повреждение авто
113041,0.379,23732.0,4,Пожилой,315060.0,0,0,0,сгорела квартира
30934,0.846,10600.0,2,Молодой,56700.0,0,0,0,травма во время отдыха
87109,0.642,19359.0,3,Зрелый,209560.0,3,0,0,повреждение авто
26979,0.053,23367.0,4,Пожилой,90060.0,0,0,0,несчастный случай в отпуске
61557,0.106,12060.0,2,Молодой,151850.0,0,0,0,дтп
29950,0.201,27754.0,4,Пожилой,415600.0,0,0,0,упало дерево на автомобиль
17,0.014,13518.0,3,Зрелый,125130.0,0,0,0,потоп в квартире
68226,0.471,24828.0,4,Пожилой,292590.0,0,0,0,врезались в автомобиль
79507,0.318,21540.0,4,Пожилой,111730.0,0,0,0,сотрясение во время отдыха
23107,0.669,13514.0,3,Зрелый,164860.0,0,0,0,травма в отпуске
27741,0.944,9870.0,2,Молодой,137590.0,0,0,0,затопило дом
34314,0.141,23740.0,4,Пожилой,596090.0,0,0,0,упало дерево на автомобиль
79354,0.258,18622.0,3,Зрелый,186060.0,0,0,0,несчастный случай на отдыхе
97813,0.674,11687.0,2,Молодой,220460.0,0,0,0,кража авто
730,0.0,13884.0,3,Зрелый,219060.0,0,0,0,повреждение автомобиля
19260,0.248,20811.0,4,Пожилой,143430.0,0,0,0,повреждение авто
79119,0.91,14978.0,3,Зрелый,117410.0,2,0,0,травма во время отдыха
77689,0.085,29213.0,4,Пожилой,307180.0,0,0,0,взломали квартиру
36363,0.78,23372.0,4,Пожилой,145050.0,2,0,0,сгорел дом
6264,0.07200000000000001,28110.0,4,Пожилой,108140.0,0,0,0,несчастный случай в отпуске
26935,0.251,23000.0,4,Пожилой,80060.0,0,0,0,сгорела квартира
78464,0.767,22280.0,4,Пожилой,395110.0,0,0,0,затопило дом
44785,0.499,26660.0,4,Пожилой,100020.0,0,0,0,проникли в жилье
31835,0.008,14973.0,3,Зрелый,210050.0,0,0,0,поломка авто
42606,0.131,13878.0,3,Зрелый,187610.0,0,0,0,сгорел дом
55554,0.018000000000000002,18264.0,3,Зрелый,115570.0,0,0,0,упало дерево на автомобиль
106579,1.0,15703.0,3,Зрелый,65020.0,1,0,1,затопило дом
68977,0.417,14245.0,3,Зрелый,120090.0,0,0,0,травма в отпуске
85323,0.0,13511.0,3,Зрелый,37540.0,0,0,0,сотрясение во время отдыха
85288,0.949,16067.0,3,Зрелый,285050.0,4,0,0,кража в квартире
52701,0.071,24826.0,4,Пожилой,234360.0,0,0,0,упало дерево на автомобиль
107848,0.257,17166.0,3,Зрелый,135120.0,0,0,0,сотрясение во время отдыха
97392,0.219,23731.0,4,Пожилой,532550.0,0,0,0,повреждение авто
57996,0.369,21906.0,4,Пожилой,153830.0,0,0,0,украли авто
113716,0.116,17160.0,3,Зрелый,140090.0,0,0,0,несчастный случай на отдыхе
97317,0.226,11687.0,2,Молодой,183740.0,0,0,0,кража авто
16466,0.066,16799.0,3,Зрелый,125520.0,0,0,0,поломка авто
38691,0.0,21550.0,4,Пожилой,90090.0,1,0,0,проникли в жилье
49638,0.005,27754.0,4,Пожилой,318080.0,0,0,0,травма в отпуске
541,1.0,21178.0,4,Пожилой,46870.0,1,1,0,кража в квартире
45882,1.0,20083.0,4,Пожилой,231150.0,0,0,0,повреждение автомобиля
18853,1.0,20818.0,4,Пожилой,279810.0,0,0,0,взломали квартиру
4572,0.009000000000000001,24100.0,4,Пожилой,170080.0,0,0,0,проникли в жилье
99403,0.068,31036.0,4,Пожилой,75100.0,0,0,0,кража авто
55514,0.011,20080.0,4,Пожилой,215040.0,0,0,0,несчастный случай на отдыхе
103119,0.081,18623.0,3,Зрелый,210030.0,1,0,1,несчастный случай в отпуске
64141,1.0,23371.0,4,Пожилой,128760.0,0,0,0,кража в квартире
76939,0.391,29943.0,4,Пожилой,199690.0,0,0,0,сгорела квартира
17453,0.71,17891.0,3,Зрелый,153400.0,0,0,0,сгорела квартира
107821,0.904,19351.0,3,Зрелый,472650.0,0,0,0,повреждение автомобиля
62063,0.008,28120.0,4,Пожилой,65070.0,0,0,0,повреждение автомобиля
108737,1.0,22642.0,4,Пожилой,228030.0,0,0,0,хищение автомобиля (каско)
110123,0.009000000000000001,13155.0,3,Зрелый,255150.0,0,0,0,замкнуло электричество дома
109498,0.032,11685.0,2,Молодой,255140.0,0,0,0,травма во время отдыха
108324,0.954,16075.0,3,Зрелый,210070.0,0,0,0,травма во время отдыха
10990,1.0,23365.0,4,Пожилой,215040.0,2,1,0,украли багаж в отпуске
18649,0.013,24463.0,4,Пожилой,134660.0,0,0,0,проникли в жилье
90653,0.319,18988.0,3,Зрелый,364560.0,0,0,0,несчастный случай на отдыхе
98585,0.546,12417.0,2,Молодой,208620.0,0,0,0,дтп
9888,1.0,25199.0,4,Пожилой,675100.0,1,0,0,кража авто
61129,0.254,18627.0,3,Зрелый,600120.0,1,0,0,хищение автомобиля (каско)
26829,0.002,17160.0,3,Зрелый,197420.0,3,0,2,несчастный случай в отпуске
110111,0.72,17164.0,3,Зрелый,275010.0,0,0,0,дтп
56138,1.0,12781.0,3,Зрелый,285100.0,0,6,0,замкнуло электричество дома
27858,0.16899999999999998,17170.0,3,Зрелый,150070.0,0,0,0,потоп в квартире
86241,0.494,12783.0,3,Зрелый,154680.0,0,0,0,кража авто
8305,1.0,25193.0,4,Пожилой,62490.0,0,0,0,несчастный случай в отпуске
19363,0.018000000000000002,28850.0,4,Пожилой,129130.0,0,0,0,упало дерево на автомобиль
48827,0.294,10960.0,2,Молодой,207060.0,0,0,0,несчастный случай в отпуске
38241,0.157,22635.0,4,Пожилой,111030.0,0,0,0,хищение автомобиля (каско)
41847,0.639,22635.0,4,Пожилой,173390.0,0,0,0,кража авто
23347,1.0,15337.0,3,Зрелый,192110.0,1,0,0,кража авто
2423,0.5710000000000001,16804.0,3,Зрелый,105070.0,0,1,0,сломала ногу в отпуске
32271,0.019,18621.0,3,Зрелый,258120.0,0,0,0,врезались в автомобиль
49130,1.0,28481.0,4,Пожилой,96520.0,0,0,0,украли багаж в отпуске
8225,0.128,16797.0,3,Зрелый,167100.0,0,0,0,хищение автомобиля (каско)
88846,0.035,23738.0,4,Пожилой,192580.0,0,0,0,проникли в жилье
34908,1.0,19723.0,3,Зрелый,44440.0,0,1,0,повреждение автомобиля
45794,0.918,11686.0,2,Молодой,112500.0,0,0,0,украли багаж в отпуске
64211,1.0,20820.0,4,Пожилой,285130.0,0,0,0,повреждение автомобиля
2611,0.72,26658.0,4,Пожилой,210090.0,0,0,0,травма в отпуске
69544,0.909,10225.0,2,Молодой,125010.0,0,0,0,несчастный случай на отдыхе
90530,0.3720000000000001,19720.0,3,Зрелый,325120.0,0,0,0,травма в отпуске
40940,0.423,14242.0,3,Зрелый,75050.0,0,0,0,несчастный случай на отдыхе
9467,1.0,20455.0,4,Пожилой,450140.0,1,0,0,повреждение автомобиля
77485,0.132,16796.0,3,Зрелый,69030.0,0,0,0,потоп в квартире
106783,0.0,22643.0,4,Пожилой,100530.0,0,0,0,несчастный случай на отдыхе
110503,0.259,8400.0,2,Молодой,24730.0,0,0,0,сотрясение во время отдыха
20612,0.349,19357.0,3,Зрелый,137570.0,0,0,0,кража в квартире
51833,1.0,21550.0,4,Пожилой,252040.0,0,0,0,сломала ногу в отпуске
11543,0.07400000000000001,12785.0,3,Зрелый,89710.0,0,0,0,сгорел дом
38547,0.083,24099.0,4,Пожилой,196980.0,0,0,0,украли багаж в отпуске
110186,0.165,14249.0,3,Зрелый,152800.0,0,0,0,травма во время отдыха
16478,0.04,16067.0,3,Зрелый,135650.0,0,0,0,замкнуло электричество дома
110370,0.021,20453.0,4,Пожилой,255130.0,0,0,0,проникли в жилье
2582,0.304,13885.0,3,Зрелый,568730.0,0,0,0,потоп в квартире
55197,1.0,28483.0,4,Пожилой,225040.0,0,0,0,обокрали дачу
66699,0.0,22638.0,4,Пожилой,200520.0,0,0,0,проникли в жилье
85881,1.0,20452.0,4,Пожилой,128730.0,0,0,0,сгорела квартира
100517,1.0,10227.0,2,Молодой,36040.0,0,0,0,повреждение авто
113642,0.017,19716.0,3,Зрелый,45050.0,0,0,0,кража автомобиля
25917,0.779,15710.0,3,Зрелый,252540.0,0,0,0,поломка авто
39337,0.17,19350.0,3,Зрелый,80060.0,0,0,0,кража автомобиля
91854,0.647,11325.0,2,Молодой,210120.0,0,0,0,замкнуло электричество дома
102173,1.0,22641.0,4,Пожилой,183810.0,0,0,0,сгорела квартира
67598,1.0,13879.0,3,Зрелый,115530.0,0,0,0,обокрали дачу
3318,0.009000000000000001,19357.0,3,Зрелый,135040.0,0,0,0,повреждение авто
111501,0.0,21547.0,4,Пожилой,141120.0,0,0,0,врезались в автомобиль
55471,0.417,10600.0,2,Молодой,101870.0,0,0,0,проникли в жилье
56699,0.5579999999999999,14977.0,3,Зрелый,307540.0,0,0,0,кража автомобиля
36379,0.0,22271.0,4,Пожилой,205130.0,0,0,0,несчастный случай в отпуске
39126,0.201,15700.0,3,Зрелый,138080.0,0,0,0,несчастный случай в отпуске
45286,0.071,25198.0,4,Пожилой,133650.0,0,0,0,хищение автомобиля (каско)
62671,0.061,22644.0,4,Пожилой,315070.0,0,0,0,обокрали дачу
108685,0.907,16074.0,3,Зрелый,322600.0,0,0,0,несчастный случай в отпуске
53311,1.0,20086.0,4,Пожилой,390560.0,0,0,0,хищение автомобиля (каско)
76703,0.581,27019.0,4,Пожилой,210030.0,1,1,0,потоп в квартире
